#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:30788415	Cre01.g006733	Cre01.g006733.t1.1	Cre01.g006733.t1.1										
PAC:30788908	Cre01.g006766	Cre01.g006766.t1.1	Cre01.g006766.t1.1	PF00078	PTHR13078 PTHR13078:SF22	EC:2.7.7.49 EC:2.7.7.7 EC:3.1.26.4			GO:0003676 GO:0003677 GO:0003723 GO:0003964 GO:0004523 GO:0006278 GO:0006310 GO:0015074				
PAC:30788498	Cre01.g006800	Cre01.g006800.t1.1	Cre01.g006800.t1.1	PF00534 PF13439	PTHR12526 PTHR12526:SF232	EC:2.4.1.198		K03857		AT3G45100	UDP-Glycosyltransferase superfamily protein	LOC_Os07g16960	glycosyl transferase, group 1 domain containing protein, expressed
PAC:30789306	Cre01.g006850	Cre01.g006850.t1.2	Cre01.g006850.t1.2										
PAC:30788926	Cre01.g006876	Cre01.g006876.t1.1	Cre01.g006876.t1.1										
PAC:30789539	Cre01.g006900	Cre01.g006900.t1.1	Cre01.g006900.t1.1	PF00415 PF05548 PF13540	PTHR22870 PTHR22870:SF201								
PAC:30789540	Cre01.g006900	Cre01.g006900.t2.1	Cre01.g006900.t2.1	PF00415 PF05548 PF13540	PTHR22870 PTHR22870:SF201								
PAC:30788755	Cre01.g006950	Cre01.g006950.t1.1	Cre01.g006950.t1.1	PF00274	PTHR11627 PTHR11627:SF6	EC:4.1.2.13	KOG1557	K01623	GO:0003824 GO:0004332 GO:0006096 GO:0008152	AT3G52930	Aldolase superfamily protein		
PAC:30788756	Cre01.g006950	Cre01.g006950.t2.1	Cre01.g006950.t2.1	PF00274	PTHR11627 PTHR11627:SF6	EC:4.1.2.13	KOG1557	K01623	GO:0003824 GO:0004332 GO:0006096 GO:0008152	AT3G52930	Aldolase superfamily protein		
PAC:30789403	Cre01.g007000	Cre01.g007000.t1.2	Cre01.g007000.t1.2	PF00005 PF01061	PTHR19241		KOG0061		GO:0000166 GO:0005524 GO:0016020 GO:0016887 GO:0017111				
PAC:30789381	Cre01.g007050	Cre01.g007050.t1.2	Cre01.g007050.t1.2	PF11267	PTHR35126 PTHR35126:SF1								
PAC:30788581	Cre01.g007051	Cre01.g007051.t1.2	Cre01.g007051.t1.2	PF01020 PF11976	PTHR10666		KOG0003	K02927 K08770	GO:0003735 GO:0005515 GO:0005840 GO:0006412	AT2G36170	Ubiquitin supergroup;Ribosomal protein L40e	LOC_Os03g13170	ubiquitin fusion protein, putative, expressed
PAC:30789270	Cre01.g007100	Cre01.g007100.t1.1	Cre01.g007100.t1.1										
PAC:30788435	Cre01.g007150	Cre01.g007150.t1.1	Cre01.g007150.t1.1	PF00622 PF10607	PTHR12864 PTHR12864:SF14		KOG2659		GO:0005515				
PAC:30788451	Cre01.g007200	Cre01.g007200.t1.2	Cre01.g007200.t1.2	PF01529	PTHR22883 PTHR22883:SF80	EC:2.3.1.225	KOG1311	K16675	GO:0008270	AT3G48760	DHHC-type zinc finger family protein	LOC_Os11g32960	zinc finger DHHC domain-containing protein, putative, expressed
PAC:30788939	Cre01.g007251	Cre01.g007251.t1.1	Cre01.g007251.t1.1										
PAC:30788854	Cre01.g007300	Cre01.g007300.t1.2	Cre01.g007300.t1.2	PF13483	PTHR15032 PTHR15032:SF4	EC:3.1.4.54	KOG3798	K13985					
PAC:30789132	Cre01.g007350	Cre01.g007350.t1.2	Cre01.g007350.t1.2	PF13920			KOG4172		GO:0005515 GO:0008270				
PAC:30788701	Cre01.g007400	Cre01.g007400.t1.1	Cre01.g007400.t1.1										
PAC:30789627	Cre01.g007450	Cre01.g007450.t1.1	Cre01.g007450.t1.1	PF00153	PTHR24089 PTHR24089:SF45			K15111					
PAC:30788467	Cre01.g007500	Cre01.g007500.t1.1	Cre01.g007500.t1.1	PF00474	PTHR11819 PTHR11819:SF12		KOG2349		GO:0005215 GO:0006810 GO:0016020 GO:0055085				
PAC:30788466	Cre01.g007500	Cre01.g007500.t2.1	Cre01.g007500.t2.1	PF00474	PTHR11819 PTHR11819:SF12		KOG2349		GO:0005215 GO:0006810 GO:0016020 GO:0055085				
PAC:30789269	Cre01.g007550	Cre01.g007550.t1.1	Cre01.g007550.t1.1	PF05686	PTHR12203								
PAC:30789013	Cre01.g007600	Cre01.g007600.t1.1	Cre01.g007600.t1.1	PF02431	PTHR28039	EC:5.5.1.6			GO:0009813 GO:0016872 GO:0045430	AT1G53520	Chalcone-flavanone isomerase family protein	LOC_Os07g38390	chalcone isomerase, putative, expressed
PAC:30789014	Cre01.g007600	Cre01.g007600.t2.1	Cre01.g007600.t2.1	PF02431	PTHR28039	EC:5.5.1.6			GO:0009813 GO:0016872 GO:0045430	AT1G53520	Chalcone-flavanone isomerase family protein	LOC_Os07g38390	chalcone isomerase, putative, expressed
PAC:30789092	Cre01.g007651	Cre01.g007651.t1.1	Cre01.g007651.t1.1	PF01142	PTHR13326	EC:5.4.99.27		K06176	GO:0001522 GO:0003723 GO:0009451 GO:0009982	AT3G04820	Pseudouridine synthase family protein	LOC_Os01g56620	pseudouridylate synthase, putative, expressed
PAC:30788708	Cre01.g007700	Cre01.g007700.t1.1	Cre01.g007700.t1.1	PF00883 PF02789	PTHR11963 PTHR11963:SF17	EC:3.4.11.1 EC:3.4.11.5	KOG2597	K01255	GO:0004177 GO:0005622 GO:0005737 GO:0006508 GO:0008235 GO:0019538 GO:0030145	AT4G30920	Cytosol aminopeptidase family protein	LOC_Os02g55140	leucine aminopeptidase, chloroplast precursor, putative, expressed
PAC:30789483	Cre01.g007737	Cre01.g007737.t1.1	Cre01.g007737.t1.1	PF03092	PTHR31585 PTHR31585:SF0				GO:0006810 GO:0016021	AT2G32040	Major facilitator superfamily protein	LOC_Os03g58080	BT1 family protein, putative, expressed
PAC:30788308	Cre01.g007774	Cre01.g007774.t1.1	Cre01.g007774.t1.1	PF13920	PTHR32093	EC:6.3.2.19	KOG4172		GO:0005515 GO:0008270			LOC_Os11g34080	expressed protein
PAC:30788920	Cre01.g007811	Cre01.g007811.t1.1	Cre01.g007811.t1.1	PF15383									
PAC:30789496	Cre01.g007850	Cre01.g007850.t1.2	Cre01.g007850.t1.2		PTHR36401								
PAC:30789348	Cre01.g007901	Cre01.g007901.t1.1	Cre01.g007901.t1.1	PF01554	PTHR11206		KOG1347	K03327	GO:0006855 GO:0015238 GO:0015297 GO:0016020 GO:0055085				
PAC:30789350	Cre01.g007901	Cre01.g007901.t2.1	Cre01.g007901.t2.1										
PAC:30789349	Cre01.g007901	Cre01.g007901.t3.1	Cre01.g007901.t3.1	PF01554	PTHR11206 PTHR11206:SF95		KOG1347	K03327	GO:0006855 GO:0015238 GO:0015297 GO:0016020 GO:0055085				
PAC:30788527	Cre01.g007950	Cre01.g007950.t1.1	Cre01.g007950.t1.1	PF00067	PTHR24286 PTHR24286:SF69	EC:1.7.1.14 EC:1.7.2.5		K15877	GO:0004497 GO:0005506 GO:0009055 GO:0016705 GO:0020037 GO:0055114				
PAC:30789116	Cre01.g008000	Cre01.g008000.t1.2	Cre01.g008000.t1.2	PF00013 PF13563	PTHR13360 PTHR13360:SF1		KOG2814	K18666	GO:0003676 GO:0003723	AT3G16230	Predicted eukaryotic LigT	LOC_Os01g13100	KH domain containing protein, putative, expressed
PAC:30788373	Cre01.g008051	Cre01.g008051.t1.1	Cre01.g008051.t1.1	PF13896	PTHR12270 PTHR12270:SF6								
PAC:30788343	Cre01.g008100	Cre01.g008100.t1.2	Cre01.g008100.t1.2		PTHR14493				GO:0003676 GO:0005488 GO:0008270 GO:0046872				
PAC:30788997	Cre01.g008150	Cre01.g008150.t1.1	Cre01.g008150.t1.1	PF00069 PF00481	PTHR13832	EC:2.7.11.24			GO:0003824 GO:0004672 GO:0004674 GO:0004722 GO:0005524 GO:0006468 GO:0006470 GO:0042309 GO:0050825 GO:0050826	AT3G63340	Protein phosphatase 2C family protein	LOC_Os11g37540	protein phosphatase 2C, putative, expressed
PAC:30789615	Cre01.g008200	Cre01.g008200.t1.1	Cre01.g008200.t1.1										
PAC:30788880	Cre01.g008250	Cre01.g008250.t1.2	Cre01.g008250.t1.2										
PAC:30788557	Cre01.g008300	Cre01.g008300.t1.1	Cre01.g008300.t1.1										
PAC:30788558	Cre01.g008300	Cre01.g008300.t2.1	Cre01.g008300.t2.1										
PAC:30788804	Cre01.g008350	Cre01.g008350.t1.1	Cre01.g008350.t1.1										
PAC:30788338	Cre01.g008402	Cre01.g008402.t1.1	Cre01.g008402.t1.1	PF00069	PTHR23257 PTHR23257:SF394	EC:2.7.11.1			GO:0004672 GO:0005524 GO:0006468				
PAC:30789330	Cre01.g008450	Cre01.g008450.t1.2	Cre01.g008450.t1.2	PF03800	PTHR21650 PTHR21650:SF2		KOG4438	K11548	GO:0000775 GO:0007067	AT1G61000	(1 of 1) PTHR21650:SF2 - KINETOCHORE PROTEIN NUF2	LOC_Os03g38010	nuf2 family protein, expressed
PAC:30788844	Cre01.g008500	Cre01.g008500.t1.2	Cre01.g008500.t1.2	PF12796 PF13857	PTHR24123		KOG4412		GO:0005515				
PAC:30789131	Cre01.g008550	Cre01.g008550.t1.1	Cre01.g008550.t1.1	PF07714	PTHR24058 PTHR24058:SF23	EC:2.7.12.1	KOG0667		GO:0004672 GO:0004713 GO:0005524 GO:0006468				
PAC:30788723	Cre01.g008600	Cre01.g008600.t1.1	Cre01.g008600.t1.1	PF11051	PTHR31646	EC:2.7.11.1			GO:0006486 GO:0016757				
PAC:30789679	Cre01.g008650	Cre01.g008650.t1.1	Cre01.g008650.t1.1	PF00069	PTHR24055 PTHR24055:SF137	EC:2.7.11.22 EC:2.7.11.23	KOG0593		GO:0004672 GO:0004713 GO:0005524 GO:0006468				
PAC:30789278	Cre01.g008700	Cre01.g008700.t1.2	Cre01.g008700.t1.2										
PAC:30788843	Cre01.g008750	Cre01.g008750.t1.2	Cre01.g008750.t1.2										
PAC:30789249	Cre01.g008800	Cre01.g008800.t1.1	Cre01.g008800.t1.1						GO:0042309 GO:0050825 GO:0050826				
PAC:30788656	Cre01.g008850	Cre01.g008850.t1.1	Cre01.g008850.t1.1	PF12931 PF12932								LOC_Os02g01490	expressed protein
PAC:30789555	Cre01.g008891	Cre01.g008891.t1.2	Cre01.g008891.t1.2	PF00581	PTHR11364	EC:2.8.1.1 EC:2.8.1.2							
PAC:30788764	Cre01.g008900	Cre01.g008900.t1.2	Cre01.g008900.t1.2		PTHR36978 PTHR36978:SF1								
PAC:30788348	Cre01.g008950	Cre01.g008950.t1.2	Cre01.g008950.t1.2						GO:0046983				
PAC:30788349	Cre01.g008950	Cre01.g008950.t2.1	Cre01.g008950.t2.1						GO:0046983				
PAC:30788945	Cre01.g008976	Cre01.g008976.t1.1	Cre01.g008976.t1.1										
PAC:30789176	Cre01.g009000	Cre01.g009000.t1.1	Cre01.g009000.t1.1										
PAC:30788450	Cre01.g009025	Cre01.g009025.t1.1	Cre01.g009025.t1.1										
PAC:30789438	Cre01.g009050	Cre01.g009050.t1.2	Cre01.g009050.t1.2										
PAC:30788801	Cre01.g009101	Cre01.g009101.t1.1	Cre01.g009101.t1.1	PF13639					GO:0005515 GO:0008270				
PAC:30789211	Cre01.g009150	Cre01.g009150.t1.1	Cre01.g009150.t1.1	PF14329									
PAC:30788564	Cre01.g009200	Cre01.g009200.t1.2	Cre01.g009200.t1.2		PTHR26379				GO:0005515				
PAC:30789357	Cre01.g009250	Cre01.g009250.t1.1	Cre01.g009250.t1.1	PF00204 PF00521 PF01751 PF02518 PF16898	PTHR10169 PTHR10169:SF38	EC:5.99.1.3		K03164	GO:0003677 GO:0003918 GO:0005524 GO:0005694 GO:0006259 GO:0006265	AT3G23890	topoisomerase II	LOC_Os02g47150	DNA topoisomerase 2, putative, expressed
PAC:30788407	Cre01.g009300	Cre01.g009300.t1.1	Cre01.g009300.t1.1	PF00397 PF02383	PTHR11200 PTHR11200:SF119				GO:0005515 GO:0042578				
PAC:30789175	Cre01.g009325	Cre01.g009325.t1.1	Cre01.g009325.t1.1	PF05721	PTHR20883	EC:1.14.11.18							
PAC:30789624	Cre01.g009350	Cre01.g009350.t1.2	Cre01.g009350.t1.2	PF04371	PTHR31377 PTHR31377:SF0	EC:3.5.3.12		K10536	GO:0004668 GO:0009446 GO:0047632	AT5G08170	porphyromonas-type peptidyl-arginine deiminase family protein	LOC_Os04g39210	agmatine deiminase, putative, expressed
PAC:30788857	Cre01.g009400	Cre01.g009400.t1.2	Cre01.g009400.t1.2	PF00474	PTHR11819 PTHR11819:SF12				GO:0005215 GO:0006810 GO:0016020 GO:0055085				
PAC:30789455	Cre01.g009450	Cre01.g009450.t1.1	Cre01.g009450.t1.1	PF00226	PTHR24078				GO:0006457 GO:0031072 GO:0042309 GO:0050825 GO:0050826 GO:0051082				
PAC:30788572	Cre01.g009500	Cre01.g009500.t1.2	Cre01.g009500.t1.2	PF00069 PF13499	PTHR24349	EC:2.7.11.1	KOG0032	K13412	GO:0004672 GO:0004713 GO:0005509 GO:0005524 GO:0006468				
PAC:30789319	Cre01.g009550	Cre01.g009550.t1.1	Cre01.g009550.t1.1	PF00583	PTHR21471 PTHR21471:SF63				GO:0008080 GO:0008152				
PAC:30789505	Cre01.g009575	Cre01.g009575.t1.1	Cre01.g009575.t1.1	PF00847	PTHR32467				GO:0003677 GO:0003700 GO:0006355 GO:0007275				
PAC:30788827	Cre01.g009601	Cre01.g009601.t1.1	Cre01.g009601.t1.1										
PAC:30788828	Cre01.g009601	Cre01.g009601.t2.1	Cre01.g009601.t2.1										
PAC:30789409	Cre01.g009650	Cre01.g009650.t1.2	Cre01.g009650.t1.2	PF00847	PTHR32467				GO:0003677 GO:0003700 GO:0006355 GO:0007275				
PAC:30788834	Cre01.g009676	Cre01.g009676.t1.1	Cre01.g009676.t1.1										
PAC:30789602	Cre01.g009700	Cre01.g009700.t1.1	Cre01.g009700.t1.1	PF07228	PTHR12320 PTHR12320:SF15	EC:3.1.3.16	KOG1379		GO:0003824				
PAC:30788922	Cre01.g009731	Cre01.g009731.t1.2	Cre01.g009731.t1.2						GO:0042309 GO:0050825 GO:0050826				
PAC:30789154	Cre01.g009765	Cre01.g009765.t1.1	Cre01.g009765.t1.1										
PAC:30788413	Cre01.g009800	Cre01.g009800.t1.2	Cre01.g009800.t1.2										
PAC:30789332	Cre01.g009850	Cre01.g009850.t1.2	Cre01.g009850.t1.2										
PAC:30789040	Cre01.g009900	Cre01.g009900.t1.1	Cre01.g009900.t1.1	PF00226 PF13370	PTHR24078				GO:0005506 GO:0006457 GO:0009055 GO:0031072 GO:0051082 GO:0051536	AT2G42750	DNAJ heat shock N-terminal domain-containing protein	LOC_Os05g45350	dnaJ domain containing protein, expressed
PAC:30788800	Cre01.g009950	Cre01.g009950.t1.2	Cre01.g009950.t1.2	PF03587	PTHR12636 PTHR12636:SF5	EC:2.1.1.257	KOG3073	K14568	GO:0008168	AT3G57000	nucleolar essential protein-related	LOC_Os02g18830	ribosome biogenesis protein NEP1, putative, expressed
PAC:30789588	Cre01.g010000	Cre01.g010000.t1.2	Cre01.g010000.t1.2	PF00069	PTHR24055 PTHR24055:SF10	EC:2.7.11.24		K14512	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT2G43790	MAP kinase 6	LOC_Os06g06090	CGMC_MAPKCMGC_2_ERK.12 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed
PAC:30789392	Cre01.g010050	Cre01.g010050.t1.1	Cre01.g010050.t1.1										
PAC:30788763	Cre01.g010100	Cre01.g010100.t1.2	Cre01.g010100.t1.2	PF00583		EC:2.3.1.128			GO:0008080 GO:0008152				
PAC:30788562	Cre01.g010150	Cre01.g010150.t1.2	Cre01.g010150.t1.2	PF01926	PTHR11089				GO:0005525				
PAC:30789308	Cre01.g010201	Cre01.g010201.t1.1	Cre01.g010201.t1.1										
PAC:30789535	Cre01.g010250	Cre01.g010250.t1.1	Cre01.g010250.t1.1	PF07228	PTHR12320 PTHR12320:SF15	EC:3.1.3.16	KOG1379		GO:0003824				
PAC:30788367	Cre01.g010296	Cre01.g010296.t1.1	Cre01.g010296.t1.1										
PAC:30789395	Cre01.g010300	Cre01.g010300.t1.2	Cre01.g010300.t1.2										
PAC:30789328	Cre01.g010350	Cre01.g010350.t1.2	Cre01.g010350.t1.2	PF03099	PTHR10993 PTHR10993:SF7	EC:2.3.1.181	KOG0325	K03801	GO:0005737 GO:0006464 GO:0009107 GO:0016415	AT1G04640	lipoyltransferase 2	LOC_Os03g20560	biotin--protein ligase, putative, expressed
PAC:30788845	Cre01.g010400	Cre01.g010400.t1.2	Cre01.g010400.t1.2										
PAC:30789512	Cre01.g010450	Cre01.g010450.t1.2	Cre01.g010450.t1.2	PF00397					GO:0005515				
PAC:30789054	Cre01.g010500	Cre01.g010500.t1.2	Cre01.g010500.t1.2	PF10247	PTHR28525 PTHR28525:SF1		KOG4096			AT3G07910	(1 of 1) PTHR28525:SF1 - REACTIVE OXYGEN SPECIES MODULATOR 1		
PAC:30788358	Cre01.g010550	Cre01.g010550.t1.1	Cre01.g010550.t1.1	PF00561	PTHR10992 PTHR10992:SF793	EC:3.1.3.76 EC:3.3.2.10	KOG4178		GO:0003824	AT3G51000	alpha/beta-Hydrolases superfamily protein	LOC_Os10g35540	hydrolase, alpha/beta fold family domain containing protein, expressed
PAC:30788359	Cre01.g010550	Cre01.g010550.t2.1	Cre01.g010550.t2.1	PF12697	PTHR10992 PTHR10992:SF793	EC:3.1.3.76 EC:3.3.2.10	KOG4178		GO:0003824	AT3G51000	alpha/beta-Hydrolases superfamily protein	LOC_Os10g35540	hydrolase, alpha/beta fold family domain containing protein, expressed
PAC:30789303	Cre01.g010650	Cre01.g010650.t1.2	Cre01.g010650.t1.2						GO:0042309 GO:0050825 GO:0050826				
PAC:30788492	Cre01.g010700	Cre01.g010700.t1.2	Cre01.g010700.t1.2	PF05739 PF14523	PTHR19957 PTHR19957:SF38		KOG0811		GO:0005515 GO:0016020 GO:0016192	AT5G46860	Syntaxin/t-SNARE family protein	LOC_Os02g47440	syntaxin, putative, expressed
PAC:30789445	Cre01.g010750	Cre01.g010750.t1.2	Cre01.g010750.t1.2						GO:0042309 GO:0050825 GO:0050826				
PAC:30788513	Cre01.g010800	Cre01.g010800.t1.1	Cre01.g010800.t1.1	PF00443	PTHR24006	EC:3.4.19.12			GO:0004221 GO:0006511 GO:0016579 GO:0036459				
PAC:30789606	Cre01.g010816	Cre01.g010816.t1.1	Cre01.g010816.t1.1										
PAC:30788783	Cre01.g010832	Cre01.g010832.t1.1	Cre01.g010832.t1.1	PF00112 PF08246	PTHR12411 PTHR12411:SF389	EC:3.4.22.16	KOG1543		GO:0006508 GO:0008234				
PAC:30789480	Cre01.g010848	Cre01.g010848.t1.1	Cre01.g010848.t1.1	PF01168	PTHR10146		KOG3157	K06997		AT1G11930	Predicted pyridoxal phosphate-dependent enzyme, YBL036C type	LOC_Os05g05740	proline synthetase co-transcribed bacterial homolog protein, putative, expressed
PAC:30788710	Cre01.g010864	Cre01.g010864.t1.1	Cre01.g010864.t1.1	PF00472 PF03462	PTHR11075 PTHR11075:SF46			K02836	GO:0003747 GO:0005737 GO:0006415 GO:0016149	AT5G36170	high chlorophyll fluorescent 109	LOC_Os07g36250	peptide chain release factor protein, putative, expressed
PAC:30789173	Cre01.g010880	Cre01.g010880.t1.1	Cre01.g010880.t1.1	PF00400 PF03451	PTHR13720		KOG2106	K18598	GO:0005515				
PAC:30788366	Cre01.g010900	Cre01.g010900.t1.2	Cre01.g010900.t1.2	PF00044 PF02800	PTHR10836 PTHR10836:SF38	EC:1.2.1.13	KOG0657	K05298	GO:0006006 GO:0008943 GO:0016620 GO:0050661 GO:0051287 GO:0055114	AT1G42970	glyceraldehyde-3-phosphate dehydrogenase B subunit	LOC_Os03g03720	glyceraldehyde-3-phosphate dehydrogenase, putative, expressed
PAC:30789578	Cre01.g010950	Cre01.g010950.t1.1	Cre01.g010950.t1.1	PF00023 PF12796 PF13920	PTHR24198		KOG4412		GO:0005515 GO:0008270				
PAC:30788989	Cre01.g011000	Cre01.g011000.t1.2	Cre01.g011000.t1.2	PF01159	PTHR10715		KOG1694	K02934	GO:0003735 GO:0005622 GO:0005840 GO:0006412	AT1G74050	Ribosomal protein L6 family protein	LOC_Os04g39700	60S ribosomal protein L6, putative, expressed
PAC:30788777	Cre01.g011050	Cre01.g011050.t1.2	Cre01.g011050.t1.2										
PAC:30789592	Cre01.g011100	Cre01.g011100.t1.2	Cre01.g011100.t1.2	PF00432	PTHR11764 PTHR11764:SF20	EC:5.4.99.8		K01853	GO:0003824 GO:0016866	AT2G07050	cycloartenol synthase 1	LOC_Os02g04710	cycloartenol synthase, putative, expressed
PAC:30789593	Cre01.g011100	Cre01.g011100.t2.1	Cre01.g011100.t2.1	PF00432	PTHR11764 PTHR11764:SF20	EC:5.4.99.8		K01853	GO:0003824 GO:0016866	AT2G07050	cycloartenol synthase 1	LOC_Os02g04710	cycloartenol synthase, putative, expressed
PAC:30789340	Cre01.g011150	Cre01.g011150.t1.1	Cre01.g011150.t1.1	PF00010					GO:0005634 GO:0006355 GO:0030528 GO:0042309 GO:0046983 GO:0050825 GO:0050826				
PAC:30788549	Cre01.g011200	Cre01.g011200.t1.2	Cre01.g011200.t1.2	PF04658	PTHR12228				GO:0005669 GO:0006367	AT1G55300	TBP-associated factor 7	LOC_Os05g28010	TATA-binding protein-associated factor TAFII55 family protein, putative, expressed
PAC:30789305	Cre01.g011250	Cre01.g011250.t1.1	Cre01.g011250.t1.1			EC:2.7.11.1							
PAC:30788722	Cre01.g011300	Cre01.g011300.t1.1	Cre01.g011300.t1.1	PF00450	PTHR11802	EC:3.4.16.5	KOG1282	K09645	GO:0004185 GO:0006508	AT1G15000	serine carboxypeptidase-like 50	LOC_Os05g50600	OsSCP31 - Putative Serine Carboxypeptidase homologue, expressed
PAC:30788728	Cre01.g011350	Cre01.g011350.t1.2	Cre01.g011350.t1.2	PF04719	PTHR13218			K03135	GO:0003677 GO:0003702 GO:0005634 GO:0006367 GO:0046982	AT4G20280	TBP-associated factor 11	LOC_Os01g48810	transcription initiation factor TFIID subunit 11, putative, expressed
PAC:30789560	Cre01.g011376	Cre01.g011376.t1.1	Cre01.g011376.t1.1										
PAC:30788948	Cre01.g011400	Cre01.g011400.t1.1	Cre01.g011400.t1.1										
PAC:30788949	Cre01.g011400	Cre01.g011400.t2.1	Cre01.g011400.t2.1										
PAC:30789065	Cre01.g011450	Cre01.g011450.t1.1	Cre01.g011450.t1.1										
PAC:30789063	Cre01.g011500	Cre01.g011500.t1.2	Cre01.g011500.t1.2	PF01398 PF13012	PTHR10410 PTHR10410:SF5	EC:3.4.25.1	KOG1555	K03030	GO:0005515	AT5G23540	Mov34/MPN/PAD-1 family protein	LOC_Os01g16190	26S proteasome non-ATPase regulatory subunit 14, putative, expressed
PAC:30789659	Cre01.g011550	Cre01.g011550.t1.1	Cre01.g011550.t1.1										
PAC:30788874	Cre01.g011600	Cre01.g011600.t1.2	Cre01.g011600.t1.2	PF01486 PF13415 PF13418 PF13854 PF13920	PTHR23244		KOG4693		GO:0003700 GO:0005515 GO:0005634 GO:0006355 GO:0008270				
PAC:30788672	Cre01.g011630	Cre01.g011630.t1.1	Cre01.g011630.t1.1	PF00188	PTHR10334 PTHR10334:SF224					AT2G14580	basic pathogenesis-related protein 1		
PAC:30788673	Cre01.g011630	Cre01.g011630.t2.1	Cre01.g011630.t2.1	PF00188	PTHR10334 PTHR10334:SF224					AT2G14580	basic pathogenesis-related protein 1		
PAC:30788397	Cre01.g011660	Cre01.g011660.t1.1	Cre01.g011660.t1.1	PF00188	PTHR10334					AT2G14580	basic pathogenesis-related protein 1		
PAC:30788396	Cre01.g011660	Cre01.g011660.t2.1	Cre01.g011660.t2.1	PF00188	PTHR10334					AT2G14580	basic pathogenesis-related protein 1		
PAC:30789182	Cre01.g011750	Cre01.g011750.t1.1	Cre01.g011750.t1.1	PF10239	PTHR31353 PTHR31353:SF1								
PAC:30788849	Cre01.g011800	Cre01.g011800.t1.1	Cre01.g011800.t1.1	PF07714	PTHR23257 PTHR23257:SF513	EC:2.7.12.1	KOG0581		GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT3G55950	CRINKLY4 related 3	LOC_Os12g41490	cysteine-rich receptor-like protein kinase 8 precursor, putative, expressed
PAC:30789652	Cre01.g011850	Cre01.g011850.t1.1	Cre01.g011850.t1.1	PF07714	PTHR23257 PTHR23257:SF513	EC:2.7.12.1			GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT3G55950	CRINKLY4 related 3	LOC_Os12g41490	cysteine-rich receptor-like protein kinase 8 precursor, putative, expressed
PAC:30789651	Cre01.g011850	Cre01.g011850.t2.1	Cre01.g011850.t2.1	PF07714	PTHR23257 PTHR23257:SF513	EC:2.7.12.1			GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT3G55950	CRINKLY4 related 3	LOC_Os12g41490	cysteine-rich receptor-like protein kinase 8 precursor, putative, expressed
PAC:30788706	Cre01.g011901	Cre01.g011901.t1.1	Cre01.g011901.t1.1	PF00884	PTHR10342 PTHR10342:SF218	EC:3.1.6.1			GO:0003824 GO:0008152 GO:0008484				
PAC:30789478	Cre01.g011950	Cre01.g011950.t1.1	Cre01.g011950.t1.1						GO:0005634				
PAC:30788820	Cre01.g012000	Cre01.g012000.t1.1	Cre01.g012000.t1.1						GO:0005634				
PAC:30789443	Cre01.g012050	Cre01.g012050.t1.2	Cre01.g012050.t1.2	PF01226	PTHR30520 PTHR30520:SF0				GO:0005215 GO:0006810 GO:0016020				
PAC:30789345	Cre01.g012100	Cre01.g012100.t1.1	Cre01.g012100.t1.1	PF00884	PTHR10342 PTHR10342:SF218	EC:3.1.6.1			GO:0008152 GO:0008484				
PAC:30788978	Cre01.g012126	Cre01.g012126.t1.2	Cre01.g012126.t1.2	PF00884	PTHR10342 PTHR10342:SF218	EC:3.1.6.1			GO:0008152 GO:0008484				
PAC:30788979	Cre01.g012126	Cre01.g012126.t2.1	Cre01.g012126.t2.1	PF00884	PTHR10342 PTHR10342:SF218	EC:3.1.6.1			GO:0008152 GO:0008484				
PAC:30789458	Cre01.g012150	Cre01.g012150.t1.2	Cre01.g012150.t1.2	PF00254 PF01625	PTHR10173 PTHR10173:SF6	EC:1.8.4.11 EC:5.2.1.8	KOG1635	K07304	GO:0006457 GO:0006979 GO:0008113 GO:0016671 GO:0019538 GO:0030091 GO:0055114	AT4G25130	peptide met sulfoxide reductase 4	LOC_Os10g41400	peptide methionine sulfoxide reductase, putative, expressed
PAC:30788502	Cre01.g012175	Cre01.g012175.t1.1	Cre01.g012175.t1.1										
PAC:30789471	Cre01.g012200	Cre01.g012200.t1.1	Cre01.g012200.t1.1	PF00651 PF03110	PTHR31251				GO:0003677 GO:0005515 GO:0005634				
PAC:30789472	Cre01.g012200	Cre01.g012200.t2.1	Cre01.g012200.t2.1	PF00651 PF03110	PTHR31251				GO:0003677 GO:0005515 GO:0005634				
PAC:30788381	Cre01.g012222	Cre01.g012222.t1.1	Cre01.g012222.t1.1										
PAC:30789045	Cre01.g012244	Cre01.g012244.t1.2	Cre01.g012244.t1.2										
PAC:30789699	Cre01.g012300	Cre01.g012300.t1.1	Cre01.g012300.t1.1		PTHR36395					AT5G24460		LOC_Os06g49780	expressed protein
PAC:30788907	Cre01.g012350	Cre01.g012350.t1.2	Cre01.g012350.t1.2	PF04931	PTHR13213 PTHR13213:SF2	EC:2.7.7.7		K02331	GO:0003677 GO:0003887 GO:0006351	AT5G64420	DNA polymerase V family	LOC_Os02g04270	DNA polymerase V, putative, expressed
